Transaction_ID,Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Total_Sales
e2210432-da9a-421c-8846-911d1ea2cfd2,2024-04-12,West,Product C,Christine Sawyer,1,433.6,433.6
77e418cd-f5f1-4d49-b5d8-5062b068af70,2023-10-22,West,Product A,Lisa Murphy,16,369.62,5913.92
80680a38-5a03-4d7d-8e6b-5e7556304b85,2024-06-11,North,Product D,Lisa Murphy,39,265.42,10351.38
8516181a-15ec-4550-ac42-401c9649f310,2024-10-12,West,Product A,Cameron Morgan,5,435.4,2177.0
a8eb9f6e-04b8-45bb-82d8-8ec2ddab12bf,2023-07-15,West,Product D,Susan Cooper,22,130.19,2864.18
58f63ca3-475a-4914-979d-4f7e28348feb,2023-06-24,North,Product B,Kathleen Hall,29,87.1,2525.9
ef389995-f56c-493b-83ec-82f1f36baa01,2024-02-26,East,Product C,Mr. David Hoffman,3,88.6,265.8
a464b9e7-0209-41ed-b45f-ceb804a35f39,2024-09-27,East,Product C,Teresa Garza,12,173.66,2083.92
77501b70-79a6-43a2-be56-83d7f4e73bfa,2024-11-07,West,Product A,Joel Cervantes,26,126.96,3300.96
c8097ab0-13aa-42d4-8fce-bfe4c1c7f68d,2024-11-02,West,Product A,Kathleen Hall,16,465.74,7451.84
65b89f77-b76b-46e2-b837-4f567012b481,2023-03-24,South,Product C,Alexander Garcia,37,61.86,2288.82
9c063f3a-5018-4073-97ac-d0399ff0559c,2023-12-08,West,Product C,Kathleen Hall,22,352.51,7755.22
226d8378-0c72-493e-862e-0c3ff314d855,2024-03-01,South,Product C,David Roberson,29,102.72,2978.88
f0bf2986-5d38-44ec-b264-c5bd210922b6,2024-12-31,East,Product D,Craig Howard,14,442.0,6188.0
21bbcf42-af95-48cd-b823-e640c40d22bc,2023-06-08,West,Product D,Kyle Harrison,28,481.04,13469.12
aaf542de-7fe1-420d-a34b-8fcef8f53e95,2024-08-24,West,Product B,Sean Stephens,5,238.08,1190.4
976eb68b-54c2-42c7-9203-2a6d88113102,2024-09-19,North,Product D,Tim Alexander,47,440.75,20715.25
503af41a-d3f8-421c-a44a-425de0ebad96,2023-01-23,West,Product C,Eric Hill,49,12.52,613.48
e4cf674e-1df0-4c0a-911e-7eec486f7b57,2023-01-27,East,Product D,Tim Alexander,30,411.77,12353.1
66ca3291-5a86-4990-81cd-41768827885b,2023-03-09,West,Product A,Ralph Downs,46,122.03,5613.38
d7d84de6-b40e-446c-b48c-3baa31a8d753,2023-12-04,South,Product C,Hannah Lopez,5,455.26,2276.3
59628d6b-4776-4964-9282-848aa0465b3b,2023-01-01,West,Product D,Frederick Singh,12,10.55,126.6
f5e7ccee-e05d-485e-88fd-7f691008839c,2024-11-17,South,Product C,Anthony Lane,16,282.53,4520.48
6f8b1c48-f638-4162-ba57-fc2758f0b0a6,2023-08-19,North,Product A,Carlos Williams,26,380.75,9899.5
f3107d9e-f2d0-47d1-9b0c-5d6028eebd4a,2023-07-19,West,Product A,Alexander Riley,26,136.76,3555.76
9ef3e8c8-fb97-487e-9cb1-7b02f64dcb04,2023-09-28,North,Product D,Terry Beck,48,104.64,5022.72
ec44e6e9-17e0-4994-a4fe-71f1f7f02702,2024-05-27,North,Product C,Sherri Hicks,21,51.21,1075.41
679124fb-f0ed-4e40-8c94-42653dda32fc,2024-10-06,West,Product B,Joel Cervantes,39,169.95,6628.05
c82cd324-6be0-4bc7-accc-f8c75b933d78,2024-01-09,South,Product A,Hannah Lopez,36,284.32,10235.52
c11c2dfc-bc01-4509-83fc-6653d25f8fb1,2023-09-06,West,Product B,Chad Mendoza,33,66.76,2203.08
a85b44be-0f90-4ddb-ac34-8729b6a7155c,2024-12-20,South,Product D,Mark Shields,30,194.58,5837.4
dbd3cd01-8ec7-4f87-8235-67f5b0da8a2b,2024-06-03,North,Product A,David Roberson,37,14.45,534.65
28e2b2ef-eedc-4df7-a93f-908330a1743c,2023-11-27,East,Product B,Michael Sanchez,23,411.15,9456.45
4449faff-1cd6-4269-99c9-76f49ef8d0b8,2023-09-18,West,Product A,Fernando Smith MD,10,72.94,729.4
69af2ec6-4f0f-474d-a90c-773fdbfd6628,2024-08-12,East,Product B,Alexander Garcia,5,148.84,744.2
e17998a5-ff53-4199-847b-5a2418400215,2024-11-01,South,Product C,Terry Beck,36,19.03,685.08
f3a8499b-69a4-4c29-a622-15487ae96ddb,2024-05-14,West,Product C,Sherri Hicks,34,221.8,7541.2
97ff144c-fa2d-42d6-b5ab-2a650a7ae314,2024-01-13,East,Product D,Frederick Singh,31,421.66,13071.46
ad75f702-8c9b-4085-a2ec-91e11c8bb7aa,2023-12-21,East,Product A,Briana Jackson,10,202.15,2021.5
31b1717b-918d-45df-810f-b08cf0358c10,2024-08-08,West,Product B,Cameron Morgan,19,97.95,1861.05
6fc0a1c1-4213-499a-9f57-1f378fa5c789,2023-09-25,East,Product D,Susan Campbell,32,379.31,12137.92
b37452aa-8dfa-4e87-874b-2d5d0c5f6102,2024-01-12,West,Product C,Tracy Luna,1,396.52,396.52
b3390923-4d7f-4e34-9bfa-12ca3e9b8a52,2024-09-23,East,Product C,Tim Alexander,5,95.14,475.7
1eac40da-2cff-4cd8-a2e6-6aa17232ff61,2024-03-03,North,Product D,Jason Perkins,45,387.72,17447.4
6cae804c-0238-40c6-82dd-91a937e7f23a,2024-12-19,West,Product A,Jade Young,4,474.18,1896.72
f5342380-b107-4add-a5e2-9fb621e56995,2023-09-23,North,Product B,Chelsea Hall,16,91.53,1464.48
7f90d9a5-4a22-4094-8cdd-dc2c79a7c879,2024-02-13,North,Product C,William Evans,24,387.78,9306.72
c85cbb20-5e18-4299-adf8-358e6598664a,2023-01-12,East,Product D,Adam Thompson,16,357.2,5715.2
c9fc04a6-b19d-4017-a742-3f0fbcccd856,2023-01-30,South,Product C,Briana Jackson,2,242.05,484.1
1505701f-b260-437b-a7d3-af5bbaac9502,2023-12-13,North,Product C,Cameron Morgan,49,38.38,1880.62
afdc6d44-3aca-467a-a05c-e0b9486fb01a,2024-08-26,North,Product B,Diana Cox,28,46.6,1304.8
cfb74ce2-a07e-4bcb-b339-f4f86d28cdaa,2023-09-21,North,Product A,Kyle Harrison,32,427.68,13685.76
cd23809f-7d2c-4b97-b547-f974efd3d3ca,2024-06-26,South,Product A,Michael Sanchez,27,495.17,13369.59
a2ea0d68-5c9b-4b68-a5a4-041e6dc43cfb,2024-12-17,South,Product B,Hailey Bradley,20,341.27,6825.4
9326da7b-7324-43ec-8200-9244e6248b58,2024-12-31,North,Product D,Carlos Williams,24,228.52,5484.48
6c389b7b-1773-4308-b289-69cf60711e71,2024-09-08,South,Product D,Tracy Luna,12,327.31,3927.72
0823382d-c014-468a-b4df-af58a9d9aee6,2024-05-09,South,Product A,Cameron Morgan,35,301.25,10543.75
19c7bc55-c228-43f6-beda-e3877663b884,2024-07-28,South,Product C,Tracy Luna,33,197.97,6533.01
8917428f-74fa-4010-860f-51025523c144,2023-09-19,West,Product C,Tim Alexander,33,42.16,1391.28
0dc0c065-a631-4935-8dc4-025aef171046,2024-12-03,North,Product D,Chad Mendoza,43,412.54,17739.22
d70c8b82-de27-46b3-b418-0ef849de6a5f,2024-06-30,South,Product B,Adam Thompson,37,192.2,7111.4
9651b6f9-1c33-492f-9765-c0fe4a023ad2,2024-11-06,West,Product C,Sherri Hicks,12,411.2,4934.4
36132710-ac3d-461c-85cb-2c0b65ff3eb1,2024-07-09,East,Product D,Chad Mendoza,3,133.73,401.19
09c069b2-176a-4ec6-9847-6fedff3dbe0c,2023-09-25,East,Product B,Elizabeth Carter,1,10.5,10.5
9c682079-19c7-4aaa-8d94-3cb32811918e,2023-06-14,South,Product A,Robert Clarke,33,87.88,2900.04
2cb8aed9-57f1-4a57-8375-02e7bc4bf70f,2024-01-04,North,Product B,Diana Cox,40,239.58,9583.2
4a18793b-e286-44d3-9d8b-671e62f6de1d,2024-05-24,South,Product A,Teresa Garza,10,472.71,4727.1
4d02139a-d1cf-480f-bc87-703110ae8350,2024-11-15,East,Product D,Aaron Cole,43,60.07,2583.01
e89ca920-761c-4092-8532-bb01dc1a7cab,2024-05-17,North,Product B,William Evans,44,428.56,18856.64
6a4b62b6-d30b-4c27-881a-fd2975ad14ed,2024-06-06,North,Product D,Susan Campbell,29,268.24,7778.96
6b1dbf31-d69c-46f8-b7a2-0bc4662e7f6b,2023-08-18,East,Product A,Kyle Harrison,13,414.7,5391.1
52a48aab-8854-44a6-b0ca-ea57538235a1,2024-11-21,West,Product C,Kathleen Hall,12,156.2,1874.4
59494543-291a-46bc-96bb-0a9046507ab3,2023-11-07,West,Product C,Tim Alexander,31,421.57,13068.67
cc6bcd37-03f7-45cf-860a-aade20b1de47,2024-10-11,South,Product A,Alexander Garcia,46,388.68,17879.28
28052e77-d21e-466f-abe2-328762a8dbb2,2023-12-12,North,Product C,Susan Cooper,2,122.73,245.46
8a034cff-8e46-4228-b0d0-a12183da0b2d,2023-11-27,South,Product C,Anthony Lane,35,74.35,2602.25
7ea56e4e-f2e3-43b7-8b58-f3f510394620,2024-12-31,North,Product B,Christine Sawyer,23,435.35,10013.05
3133c45b-8a96-49c4-a306-25707f548cbe,2023-02-02,East,Product B,Carlos Williams,17,481.99,8193.83
5e16be28-31d8-4de2-9d2f-1772eee3b638,2024-07-30,North,Product C,David Shelton,26,25.34,658.84
37e3afb1-bdcc-4080-b0d8-e0b2f023b708,2024-01-12,North,Product B,Alexander Riley,8,368.32,2946.56
b27b300e-f51a-43dd-8dfa-1f8f7cd7456f,2023-05-29,East,Product A,Susan Cooper,29,455.67,13214.43
c2524cbd-d5d3-462e-9194-6afa21193b45,2024-05-05,West,Product B,Kyle Harrison,26,430.11,11182.86
eaa0ebdb-36ef-41a2-b197-2036292a2cd7,2024-12-22,East,Product B,Alexander Riley,10,482.62,4826.2
40330970-9ef5-430c-b8ca-ef278e5b2b1f,2023-07-31,North,Product B,Sean Stephens,26,382.45,9943.7
0b326be5-deb8-4e91-8df8-32af56fa2cdb,2024-11-18,East,Product D,Michael Sanchez,34,226.73,7708.82
db0ec3d4-acef-43a1-9850-cf5336e72ef3,2023-09-10,North,Product A,Hannah Lopez,41,162.86,6677.26
4f4cabfb-d49e-44e5-90d0-52cdbe385e70,2023-08-27,West,Product C,David Roberson,7,167.16,1170.12
5f46163d-4ef8-4fe4-814b-f06a8e9c9c57,2024-08-19,West,Product C,Nicholas Cobb,4,364.97,1459.88
3c99b374-bab8-450f-8972-3307fab99b80,2023-05-15,North,Product D,David Shelton,45,375.46,16895.7
1f8cce5c-e2a5-48b9-8976-627ff9794611,2024-09-23,West,Product B,David Shelton,11,108.18,1189.98
8cb49d0a-01aa-466d-988f-dbc5fc8f34fb,2023-07-22,East,Product A,Nicholas Cobb,29,435.38,12626.02
486b9348-0084-4346-8c17-212bc40273eb,2024-11-12,West,Product A,Lisa Murphy,36,360.31,12971.16
c0c5ff56-4cc6-4f8c-99fc-3e6d9adcd9c0,2024-03-14,South,Product C,Sean Stephens,25,285.75,7143.75
5cfad368-4260-4446-a6f7-4c8fa5b48b37,2024-06-01,West,Product D,David Roberson,21,241.05,5062.05
57487ba7-f731-48be-bf17-3ff4575bbcc4,2023-07-27,South,Product D,Susan Campbell,36,276.18,9942.48
1033276f-f53f-405a-8cd6-7f238637d64e,2024-12-22,East,Product D,Anthony Lane,10,88.03,880.3
01c0eeac-923d-496f-a1d1-90f2de9a0c81,2024-06-28,West,Product D,Mr. David Hoffman,37,109.81,4062.97
6a7ef868-46a4-47f7-9455-4e62680699c3,2024-06-06,West,Product A,Dr. Jonathan Hall DVM,9,54.67,492.03
75069367-bcc6-4a07-9a7f-5bfcb41db18d,2024-05-29,West,Product B,Chad Mendoza,24,85.29,2046.96
82be20f2-f00e-42bc-a4a3-f303ba120b73,2024-09-04,East,Product C,Terry Beck,35,232.31,8130.85
c6d87d3e-7f23-4536-ab6b-2778f30726d3,2023-03-03,East,Product A,Sean Stephens,49,269.87,13223.63
7f817875-232b-462f-93ba-0fa4cd00b4f6,2024-07-14,South,Product D,Tasha Farrell,35,18.75,656.25
e3828c9a-4599-40b7-806f-eb453466c2bb,2024-10-12,North,Product D,Eric Hill,48,400.43,19220.64
3c7adf06-3382-4704-af22-ce472f12cc62,2024-12-22,East,Product C,Aaron Cole,36,154.14,5549.04
607a48c8-c81e-40be-9d76-ecae10f3bc24,2023-04-24,West,Product B,Hailey Bradley,18,456.8,8222.4
d2f9f115-88ac-4140-b795-1abcf79497fa,2024-12-20,South,Product B,Hailey Bradley,49,484.08,23719.92
7b4e7cda-43d5-469d-b557-cec812f5907c,2023-06-17,West,Product B,Brandy Perry,39,100.87,3933.93
d705135d-bcf2-4bd6-9cb2-c127be944327,2024-05-16,West,Product D,Craig Howard,32,236.43,7565.76
814773e1-8d28-43c8-93f9-c6a3ad05dc10,2023-12-21,East,Product A,Aaron Cole,24,10.6,254.4
5f1fccfa-fabd-4915-ada7-12e44bf7e4af,2024-10-03,North,Product A,Robert Clarke,23,303.18,6973.14
4665c230-cddd-415a-baf2-1771f7704b39,2023-02-28,West,Product B,Joel Cervantes,32,307.58,9842.56
158dc1e8-de14-44c8-a884-4ea3abe09fdd,2024-10-13,East,Product C,Tim Alexander,37,131.29,4857.73
e2d78ed8-01b5-431d-bd4d-e7d36f96a14a,2024-01-13,South,Product B,Paul Martinez,12,283.62,3403.44
cf4a70eb-bb51-47f0-a324-709df797c418,2023-06-04,West,Product B,David Shelton,49,120.51,5904.99
65336d2c-07f4-4081-a710-08d4c85a0c6f,2023-01-31,South,Product C,Mark Shields,13,88.8,1154.4
3342f83d-1dc7-4231-83e6-3081d452fbf4,2024-02-16,East,Product B,Elizabeth Carter,23,329.24,7572.52
49044814-1dd1-4cd0-9b99-f799edea3712,2024-11-11,East,Product C,Dr. Jonathan Hall DVM,25,169.7,4242.5
97155fce-aea1-4888-a3c2-c89139e4a44c,2023-07-03,East,Product C,Michael Sanchez,35,299.23,10473.05
4b98b1de-8eaa-4e2d-a4f4-219d23834b86,2023-10-11,East,Product A,William Evans,41,222.29,9113.89
5ca23511-f15f-44f1-b7c4-09e2576b8f81,2024-05-18,East,Product C,Ralph Downs,30,492.33,14769.9
c7182d89-8bd3-4184-8336-aa8cdee3900a,2024-04-29,North,Product B,Lisa Murphy,17,83.29,1415.93
4ce6942d-1978-4212-8c49-e28cb6ecf41b,2024-04-05,South,Product C,April Aguilar,49,237.65,11644.85
1ec3b932-5478-4315-a3f7-945e59d0fb6a,2024-09-01,North,Product B,Carlos Williams,20,343.42,6868.4
d9628c89-c305-42fb-a3b8-01c794b0f205,2023-09-16,South,Product C,Nicholas Cobb,48,203.82,9783.36
ecc388c6-1589-4205-882a-1206e9fbc066,2024-10-15,West,Product A,Elizabeth Carter,25,487.6,12190.0
df828b27-b4e3-4f67-bbea-c1b246947a79,2024-06-14,West,Product B,Carrie Davis,22,363.72,8001.84
fc4c30d1-df34-4d65-bbb0-e7c494ed39c8,2024-01-13,South,Product B,Tasha Farrell,13,331.92,4314.96
2ee7844b-a46c-44b9-8f4b-0959002e43b9,2023-11-27,West,Product B,Mr. David Hoffman,19,380.96,7238.24
3f608b4e-0750-4ae2-b60f-4ad2d843a302,2024-02-14,West,Product C,David Roberson,49,476.8,23363.2
23504d13-ef18-4b63-abb6-255e9794c59b,2023-12-16,West,Product A,Terry Beck,36,454.83,16373.88
ff405bbe-6f5b-4562-a69e-6937bd676fc2,2024-03-05,North,Product A,William Evans,12,364.9,4378.8
5f6bdc08-bfc9-4717-9c16-32bec4945d9e,2024-01-12,North,Product A,Cameron Morgan,41,377.09,15460.69
fec04714-8032-4d0d-9259-a21e7f44d333,2023-03-26,East,Product A,Cameron Morgan,19,81.5,1548.5
3987ae5f-2e4a-41dc-ab4c-0bfb8b48fbda,2023-11-18,South,Product C,Michael Sanchez,12,60.37,724.44
69f3f0e1-a3a2-4431-8137-2c308b2d942f,2023-11-11,West,Product B,Mr. David Hoffman,9,289.74,2607.66
0d2a7388-55e4-4eda-86f6-c24f760d0b9f,2024-06-04,South,Product D,David Shelton,7,19.0,133.0
907efb13-7867-406f-9888-010ac8d898ad,2023-05-24,East,Product A,Alexander Garcia,28,246.35,6897.8
a857d631-e768-4c5c-8682-87406ea59289,2024-05-12,East,Product D,Aaron Cole,14,113.07,1582.98
bbfe1678-45ca-46a6-b9be-c348f5c85b22,2023-11-18,West,Product C,Diana Cox,31,179.55,5566.05
7585d04d-044e-4cdb-ae32-8d3063fd8591,2024-12-09,East,Product C,Mr. David Hoffman,19,390.14,7412.66
21f0bbbd-20e1-4247-ae90-e80b227ef58b,2023-04-03,West,Product D,Terry Beck,47,471.21,22146.87
c17eebb4-5636-4a84-ae37-567f5712733a,2023-09-29,East,Product B,Chelsea Hall,16,45.48,727.68
e79de5db-391f-4d75-8ed4-a9c76d102669,2024-09-22,East,Product D,Alexander Garcia,5,271.78,1358.9
dd9e2ef5-7d39-4ac6-8c87-2eb687618170,2023-06-24,West,Product C,Susan Garner,35,442.44,15485.4
e9288336-580a-499c-9720-8e949047b652,2024-06-03,East,Product D,Elizabeth Carter,12,50.43,605.16
11f13517-9990-4f9a-9d64-cc6e0e89c648,2023-02-07,East,Product A,William Evans,25,414.01,10350.25
a907caaf-eade-4c22-b08b-77434099ba7d,2023-08-18,East,Product A,Christine Sawyer,21,185.32,3891.72
5e953333-6404-4da5-a31f-dc120d7c8575,2023-05-15,South,Product B,Diana Cox,36,167.83,6041.88
71d65c08-677b-4989-b97f-987b055e2c6f,2024-02-28,North,Product D,William Evans,23,488.96,11246.08
0f3fc323-eca8-4077-ae9d-7c0b33765ca4,2023-08-30,South,Product D,David Shelton,16,108.42,1734.72
dd14449d-5649-4932-a059-5d28a5fb2f89,2023-07-27,East,Product D,Mark Shields,39,349.67,13637.13
6230104c-04ed-44bb-919a-3a3ae9da3865,2023-12-25,North,Product D,Sherri Hicks,45,412.51,18562.95
543fe871-1577-4fb5-8ef6-2ef20b9342b7,2023-01-13,South,Product B,Briana Jackson,42,30.18,1267.56
3a715c60-3f7f-442d-ad78-98efb3eae5d3,2023-02-20,South,Product C,Frederick Singh,39,338.49,13201.11
2ac0e210-16b5-4039-88b9-eaf8886977c4,2024-03-28,South,Product B,Tasha Farrell,14,476.26,6667.64
532a9cc9-da04-476f-a062-f267f9ea76b6,2023-04-21,West,Product C,Jade Young,31,70.87,2196.97
28c4dc5f-edd0-49f4-a630-14a702b61f49,2023-04-11,East,Product C,Carrie Davis,5,449.15,2245.75
f012b4f6-b6b8-4bf5-81fe-27dbf090420c,2023-02-07,East,Product C,Susan Garner,35,301.44,10550.4
6b0a1ea1-62ff-42bb-9a02-3d926a7cf6e2,2023-03-25,North,Product D,Joel Cervantes,23,312.14,7179.22
f5623d54-84de-4c22-991f-474336dd926f,2024-06-08,South,Product B,Tasha Farrell,29,310.34,8999.86
c127666b-603d-42f4-b7c3-e91e7561a2ed,2023-08-18,East,Product C,Sean Stephens,43,156.43,6726.49
bb728e27-bd61-4a08-9afe-b5ae0b198570,2024-08-17,South,Product A,David Shelton,11,468.25,5150.75
01221fc1-9e86-42ae-8f9d-97f5b09c97b2,2024-12-05,East,Product C,April Aguilar,18,474.2,8535.6
3390268e-e729-4e3c-852f-cb1d6d36958e,2024-10-07,South,Product B,Nicholas Cobb,47,316.4,14870.8
156b2c75-6e94-476b-9964-79df7d73b7f6,2024-11-07,East,Product D,Paul Martinez,12,393.88,4726.56
94e25321-e225-43e0-9500-135dd67e5140,2024-05-31,North,Product A,Sherri Hicks,9,310.01,2790.09
860fa31f-5668-4ca2-958e-83451bef0652,2024-05-21,South,Product C,Kathleen Hall,10,247.36,2473.6
67f12fd8-8bb8-419a-9953-1e4acaf7e850,2024-02-25,East,Product D,David Shelton,44,333.8,14687.2
a82d38de-e8f9-4384-85e7-a7a57f242891,2023-08-03,North,Product B,Alexander Riley,17,280.97,4776.49
65fc249d-a820-4ef1-bbde-699fa444c403,2023-03-26,North,Product B,Susan Cooper,38,302.76,11504.88
f618abab-2e2e-4224-8abb-121e11184d7f,2023-06-30,East,Product A,April Aguilar,7,394.08,2758.56
321b0a65-0c9c-4eff-833b-b208718f6eb4,2023-12-23,South,Product A,Jason Perkins,46,245.64,11299.44
3a0ea13d-b9ce-427f-b7e4-1bcb6edb50b1,2024-03-05,West,Product C,Susan Garner,13,29.97,389.61
7a405103-3dac-4034-be55-67c0d5e05529,2024-06-27,North,Product D,David Shelton,40,90.36,3614.4
5fe1407e-d662-48a4-8726-c2d25a202635,2024-10-06,North,Product D,Elizabeth Carter,42,224.92,9446.64
7b998561-bbb0-45cc-855f-6f082d1bca24,2024-03-10,East,Product B,Chad Mendoza,9,365.17,3286.53
988725cf-b858-4427-8c83-bef171a2337f,2023-03-15,West,Product B,Mr. David Hoffman,27,300.71,8119.17
352227ee-a6c0-41ef-bbd6-ed994d97f1b1,2024-01-07,West,Product C,Amy Thomas,2,328.64,657.28
bef4b56e-f557-4203-bb6e-1af3c86810af,2024-09-23,West,Product C,Cameron Morgan,5,244.85,1224.25
b57bdd8f-2261-4806-bb5f-b7aaed10523e,2023-11-18,East,Product B,Eric Hill,29,311.71,9039.59
f717ec1f-1fb6-4911-b5e9-defb36dba4c7,2024-03-11,South,Product B,April Aguilar,37,171.22,6335.14
c984bc0b-ce0d-4acf-acbe-e3c5e4be5bfd,2023-03-08,North,Product D,Susan Garner,38,240.39,9134.82
1865b1e6-ac39-407c-bd00-622968e935dc,2023-12-10,East,Product D,Dr. Jonathan Hall DVM,19,374.7,7119.3
975896aa-67db-4d7b-b736-5298e6ea9832,2024-01-12,West,Product D,Tasha Farrell,8,437.2,3497.6
0b8f03e2-480f-41ef-bcd1-8fc98a2834fb,2023-07-10,North,Product C,Alexander Riley,48,222.49,10679.52
a4ff9d32-1017-47c7-914a-aa20abd867f1,2024-09-04,North,Product D,Frederick Singh,45,31.39,1412.55
3cb739f8-d148-4b88-aea7-f9d3e310852c,2023-01-10,West,Product A,Kathleen Hall,1,89.22,89.22
fb4c3e2b-2536-4d99-bcff-3a10f1989b4a,2024-06-23,West,Product A,April Aguilar,22,20.22,444.84
22de2b1f-4ad5-40cc-bf00-294c5912cf99,2024-08-09,North,Product D,Jade Young,17,330.1,5611.7
475ca03d-2cf7-4f2f-8e63-5c7ec6d41efe,2023-12-18,North,Product D,Alexander Garcia,7,172.83,1209.81
9314b163-d3f9-47d6-bdb3-d3ac16428a4f,2024-07-01,South,Product B,April Aguilar,25,275.81,6895.25
e979edb2-e49c-4a4e-be27-f07fe7dce497,2023-03-10,South,Product B,Jade Young,45,251.71,11326.95
f2258657-fe65-4cea-b606-3d020a5ddf05,2024-07-06,East,Product C,Aaron Cole,4,49.95,199.8
47efb5d6-4cf2-4d60-9e56-428d75133562,2024-10-30,North,Product A,Chad Mendoza,36,207.6,7473.6
ff70718b-091d-40c5-95e5-79ee2c92b5e9,2023-10-31,South,Product A,April Aguilar,6,118.07,708.42
73176b9b-de61-4454-9d96-28264ff80f7e,2023-01-07,North,Product C,Susan Cooper,31,215.02,6665.62
6ddc7229-67c4-40cc-a727-78471ffcc0fb,2024-10-23,West,Product D,Chelsea Hall,19,109.75,2085.25
cc553f58-049a-4555-8aba-0a6debde7edf,2023-12-17,South,Product D,Joel Cervantes,44,421.82,18560.08
f798287d-69c3-4a2d-b9c4-d24409d8add7,2024-01-13,West,Product C,Susan Campbell,39,95.35,3718.65
2a400519-2d50-4dd9-b41e-914fcda4615e,2024-04-30,West,Product A,Craig Howard,27,480.78,12981.06
369c5612-c132-4dad-bd0d-f2efa31b5517,2023-07-04,West,Product A,Hannah Lopez,10,213.79,2137.9
63ee3219-3606-4f92-a8a3-f6b1a408d0b9,2024-02-19,East,Product D,Jason Perkins,26,424.66,11041.16
b6d12430-8c86-4463-ad14-1eb5cafb878d,2023-06-25,West,Product B,Teresa Garza,19,318.09,6043.71
303b88d6-81c1-4c8c-8208-f41177d698a5,2024-07-07,East,Product C,Brandy Perry,39,370.32,14442.48
1d9dea82-46d0-4f47-926b-174f8bcc2dc0,2024-10-05,North,Product C,Hannah Lopez,3,386.18,1158.54
8cf98207-0f01-4c92-8531-5e2adfc0be0a,2024-05-03,North,Product D,Paul Martinez,45,257.37,11581.65
a7f0a932-b132-4670-9ff0-358c5d6ff869,2024-03-12,South,Product C,Jason Perkins,13,276.22,3590.86
16c4fe3d-8104-4dde-a9eb-ea307c2556e5,2023-07-21,South,Product A,Susan Cooper,28,261.86,7332.08
95091654-346c-49f0-94d1-b293e098cd28,2024-12-31,East,Product D,Fernando Smith MD,20,298.15,5963.0
11f4807c-a1be-4378-8d6e-035dbc734928,2023-02-01,North,Product A,Michael Sanchez,28,24.4,683.2
e348d77a-f924-4f6c-bcce-ba13c8fe0ca5,2024-01-09,South,Product B,Joel Cervantes,8,203.8,1630.4
6d12b5c0-2c7e-4b8c-9f91-c41af06bf273,2024-01-03,South,Product C,Anthony Lane,41,307.03,12588.23
b8b5730e-5ea8-4bfb-bc77-94742afc1837,2023-04-04,South,Product C,Fernando Smith MD,39,302.88,11812.32
4db88640-388c-4c5f-b3f1-a2c288649023,2024-03-29,North,Product A,Fernando Smith MD,1,398.55,398.55
df82dbd5-cae6-4fe7-aa16-bbc9e1499ff6,2023-11-03,South,Product D,April Aguilar,3,330.95,992.85
d9a09da4-cbc7-4258-b2fb-a2a62ab049eb,2023-07-04,North,Product D,Alexander Riley,13,496.15,6449.95
ed39511b-9ede-48db-9f19-16ce6cf1eb0e,2023-10-26,West,Product C,Frederick Singh,28,149.09,4174.52
df175214-f336-4a19-adfe-2e5597105a79,2024-10-03,West,Product A,William Evans,49,185.98,9113.02
704a37a6-7bc4-4e40-8f21-54d19012b8a0,2024-05-24,West,Product B,Joel Cervantes,25,198.09,4952.25
0b6c215d-ca3f-4d2e-a19c-6de64886ba84,2023-03-28,East,Product A,William Evans,33,238.25,7862.25
df668374-c5fc-4064-a02c-bd509592ad59,2024-09-28,North,Product D,Brandy Perry,38,419.64,15946.32
348d22ac-757a-4b4a-a32e-9b1036052ad3,2024-08-05,South,Product C,Fernando Smith MD,6,125.54,753.24
c3dbda6b-6146-439f-b127-18d08c58a835,2024-07-13,East,Product C,Paul Martinez,44,390.24,17170.56
3ede6c85-81e5-4341-a328-82cc49cc8a94,2024-04-13,East,Product C,Mark Shields,45,208.6,9387.0
f781effb-4c59-4838-9aa9-9e14377161a4,2023-04-21,West,Product B,Paul Martinez,32,304.91,9757.12
a8641932-1293-4363-b670-4c5db3019c4b,2024-11-25,North,Product B,Craig Howard,45,319.94,14397.3
a2ded427-19b8-41be-9384-893e858e641d,2024-11-17,South,Product D,Teresa Garza,47,192.7,9056.9
c773ca11-27b7-4508-93f7-2f82fc7f6ddd,2023-09-15,East,Product A,Craig Howard,21,261.18,5484.78
197c4be4-78b3-4507-9cdf-68125036899d,2024-03-03,South,Product A,Adam Thompson,16,212.39,3398.24
158040bd-6c07-47a0-af56-7c8962d1cb61,2023-09-23,West,Product A,Chad Mendoza,21,43.88,921.48
7b236f58-6f07-4be9-be8c-fcc103ec9c18,2023-02-13,North,Product B,Paul Martinez,11,224.21,2466.31
b05645e0-0a27-4ff0-8d5a-ffbfbcee12a3,2023-01-04,South,Product C,Hailey Bradley,37,57.72,2135.64
f27822fc-65ba-43da-80a5-6807e29b56a8,2023-09-02,South,Product D,Sean Stephens,36,208.46,7504.56
61eb8927-97f1-47d9-93a1-1329d33936ce,2024-09-28,East,Product D,Tim Alexander,35,300.53,10518.55
ef4c49af-5b35-44b4-8801-b795ad428129,2024-02-11,South,Product B,Anthony Lane,19,293.91,5584.29
1ea5d77e-b0b5-479a-83df-ac988e96b586,2024-09-10,North,Product B,Kathleen Hall,20,334.68,6693.6
